,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
13,0.019166666666666665,0.0175,0.0032500000000000003,0.0125,0.005,0.0025,0.08267857142857142,0.026458333333333334,0.005,0.011904761904761904,0.018125,0.7959166666666665,0.060104544503872294,0.1230725207723791,0.11428332922199524,0.11800845142514478,0.04795755480851041,0.054396900092302566,0.11216006029401421,0.05855699241254515,0.08019243437738675,0.08582389812038783,0.06466692052934606,0.08077639344211546,11.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.98625,0.0025,0.0,0.0,0.0075,0.00375,0.06115053369248966,0.11623884242978462,0.13318981140890207,0.09610980135624193,0.0612494791036009,0.06027889272098893,0.1047419037765985,0.07144942083449636,0.07884274126195943,0.038535229378420494,0.09886444794350648,0.07934889609301068,6.0
15,0.01625,0.014583333333333332,0.06333333333333332,0.07083333333333333,0.08133333333333333,0.640625,0.02270833333333333,0.02075,0.02125,0.02166666666666667,0.005,0.021666666666666664,0.040802356435253706,0.09595131220874913,0.12690151155738763,0.13625265962242453,0.05219838034032163,0.06568103946859744,0.10873816872095035,0.06429865725593664,0.05821667402394723,0.0757534431735028,0.08275777165739691,0.09244802553553207,5.0
16,0.0,0.0,0.0,0.00125,0.00125,0.0,0.01,0.0008333333333333333,0.0,0.0025,0.9229166666666667,0.06125,0.07399824999342808,0.08360507930067179,0.1220752976205486,0.14200139253674143,0.046511844204643514,0.07112934803167258,0.11392707092475073,0.05686380234854412,0.06415980448217765,0.07408875358778232,0.07404729132470804,0.07759206564433117,10.0
17,0.004166666666666667,0.0,0.00875,0.9658333333333333,0.004166666666666667,0.0008333333333333333,0.0,0.005,0.0025,0.00875,0.0,0.0,0.06780069956462421,0.12335580919274013,0.11936380410509531,0.11361110845251857,0.03250794435505779,0.08286154576554819,0.09220731543177972,0.06179587490904234,0.07551713774137393,0.038671243251687415,0.07786818254463167,0.11443933468590076,3.0
18,0.10470833333333333,0.0,0.06458333333333333,0.14416666666666667,0.5514583333333334,0.033,0.01,0.0075,0.0,0.08208333333333333,0.0,0.0025,0.07156556635011821,0.09913923056470136,0.1097392247229282,0.17800286095198659,0.03739284588849817,0.06610195558903502,0.09236537287549715,0.04992681736022759,0.07211076416903639,0.05609525387794054,0.07626331852234622,0.09129678912768469,4.0
19,0.1277083333333333,0.004166666666666667,0.07604166666666667,0.5708333333333333,0.10333333333333333,0.015,0.00875,0.02333333333333333,0.014166666666666666,0.03708333333333333,0.0,0.01958333333333333,0.06948996955789694,0.11446398013383817,0.1187859401591997,0.12467526347854989,0.035731400591592584,0.07095255560780561,0.09724228145981718,0.06303160131102718,0.07732983418383822,0.047550092041644045,0.07812012505744406,0.10262695641734651,3.0
20,0.0475,0.0,0.7429166666666667,0.04166666666666666,0.04791666666666667,0.0075,0.0075,0.01583333333333333,0.01625,0.06875,0.0,0.004166666666666667,0.06308452392496687,0.09819840282897052,0.11537270606439042,0.12220902957595707,0.05302501728832442,0.06497598779128182,0.11922540319540981,0.05693196495592247,0.057335544790637995,0.058916154368991995,0.08612283318307423,0.10460243203207234,2.0
21,0.4039583333333333,0.000625,0.02270833333333333,0.061833333333333323,0.3102083333333333,0.01125,0.00375,0.012083333333333333,0.0025,0.16983333333333334,0.0,0.00125,0.07570138828179615,0.10134182653793501,0.1173761703096094,0.144084790115407,0.03538997155761688,0.05498248828953821,0.09929795212621073,0.06453628836919983,0.08748097649866499,0.05910476096557663,0.0799881100260369,0.08071527692240825,0.0
22,0.0,0.9925,0.005,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.07087490504574583,0.08183143247455388,0.0981365346323001,0.13451485527617385,0.03155914053619643,0.08469693378626868,0.08663561652898172,0.0656924139678739,0.1012167359230658,0.06342371215942043,0.08475471085047478,0.09666300881894452,1.0
23,0.0025,0.0,0.00625,0.0025,0.005,0.01,0.95,0.00125,0.0,0.0025,0.0125,0.0075,0.06099357922232714,0.1155884776793262,0.13281848206720828,0.09749296323049463,0.06073501775484787,0.06048370185401732,0.10506007389655828,0.07101381062366438,0.07834195337424557,0.03944954877437836,0.09824553127240389,0.07977686025052817,6.0
24,0.08520833333333332,0.00375,0.07208333333333332,0.12437499999999999,0.5689583333333333,0.03020833333333333,0.015416666666666667,0.019583333333333335,0.0075,0.06791666666666667,0.0,0.005,0.07140372403702826,0.09858245609974783,0.10905554625438842,0.1812661740502569,0.037872165209385925,0.06634134747215668,0.09178860987100997,0.04918522168266519,0.07104955531158698,0.05645533897537233,0.07528514907447328,0.09171471196192825,4.0
25,0.02416666666666667,0.0075,0.01875,0.03125,0.009166666666666667,0.8375,0.015,0.0175,0.0075,0.010416666666666664,0.0008333333333333333,0.020416666666666666,0.034581835202244435,0.09385349873372566,0.13019826549034588,0.13019898737501115,0.05526717609179662,0.06368777584703347,0.11145623741378897,0.06805600795605657,0.05524650526464608,0.08319624127498043,0.08397820501914556,0.09027926433122514,5.0
26,0.0825,0.004166666666666667,0.03970833333333334,0.12083333333333333,0.5688333333333333,0.04125,0.005,0.0175,0.01125,0.10520833333333333,0.0,0.00375,0.0705422692936977,0.09790757730418505,0.1101871856454513,0.18300936579292898,0.03765687808812193,0.06686797975511263,0.0913694389233772,0.04875147660697227,0.07132742994145545,0.05666312075671382,0.07587571367656155,0.0898415642154221,4.0
27,0.005,0.0,0.005833333333333333,0.016666666666666666,0.00125,0.005,0.09375,0.00875,0.00875,0.017916666666666664,0.005833333333333333,0.83125,0.05915838342161163,0.12444198991780031,0.11461282054419351,0.11650236980385509,0.048781273117855656,0.05408448116295416,0.11334429399736598,0.057886329820479636,0.07970702931056503,0.08632337533837435,0.06470207107174626,0.08045558249319847,11.0
28,0.009583333333333334,0.0025,0.8883333333333334,0.009416666666666667,0.027875,0.0125,0.00375,0.006875,0.01625,0.01875,0.0016666666666666666,0.0025,0.06155430176281923,0.09643851734325158,0.1129788881520815,0.119399548570839,0.05641263915768791,0.06503101112892967,0.12318215122623877,0.05591876140110436,0.053230736733538536,0.06006785154593427,0.08621078942247062,0.1095748035551046,2.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.9779166666666668,0.01583333333333333,0.07488956965064922,0.08153945867281656,0.12242382866532564,0.14331172601608888,0.04637343813230849,0.07216147657831833,0.11391643564405074,0.056819025395464,0.06328140520708933,0.07336760019876491,0.07455051043310836,0.0773655254060156,10.0
30,0.00125,0.0075,0.0,0.0025,0.0025,0.00625,0.9616666666666666,0.0075,0.0,0.0,0.0025,0.008333333333333333,0.06103288017417523,0.1160855632494524,0.13276970703145402,0.09710796905212729,0.0606951413353625,0.060480525466719774,0.10451002278516572,0.07133905779069405,0.07886254118181109,0.03913256832132241,0.09820459755541225,0.07977942605630332,6.0
31,0.101875,0.013333333333333332,0.037083333333333336,0.19208333333333333,0.031875,0.02166666666666667,0.11208333333333334,0.205,0.0025,0.15583333333333335,0.03458333333333333,0.09208333333333332,0.0651209354975855,0.11164699526158627,0.1260991250134665,0.12964008990291462,0.043620862057726396,0.06588805093946248,0.0990461022827033,0.06392627863634848,0.07476933794829418,0.05529904080715146,0.07788677610256164,0.08705640555019908,7.0
32,0.11874999999999998,0.0,0.0175,0.6179166666666667,0.12270833333333332,0.031875,0.01875,0.0175,0.0,0.05125,0.0,0.00375,0.06898656249893313,0.11529888982658397,0.11933824742722968,0.12621140085025936,0.03481796546232995,0.07248972445548435,0.09528169210511102,0.06250100986939831,0.07796799127680079,0.04603285864535765,0.07891453353764132,0.10215912404487058,3.0
33,0.07291666666666666,0.0075,0.06379166666666666,0.12333333333333332,0.039375,0.04629166666666666,0.01625,0.04791666666666666,0.03375,0.4907916666666667,0.0,0.058083333333333334,0.06052700237079703,0.10141236844273013,0.13316650636029437,0.13356111336583304,0.04436265856202155,0.07008066326451573,0.10457897208341148,0.05594585032155636,0.07256857179080903,0.05546683274952539,0.09085868005421346,0.07747078063429243,9.0
34,0.0075,0.0,0.0075,0.008541666666666666,0.0025,0.004375,0.004583333333333333,0.0,0.9566666666666667,0.0,0.0,0.008333333333333333,0.06160229618389854,0.08505117289416614,0.14213220438616828,0.14136863762691182,0.049756515184994736,0.06422576650087165,0.10493866211923969,0.06512818513550839,0.0741199677907489,0.06494838712743854,0.0572605350715045,0.08946766997854866,8.0
35,0.019,0.011875,0.01,0.02291666666666667,0.006666666666666666,0.022083333333333333,0.75875,0.01,0.0025,0.0075,0.028291666666666666,0.10041666666666665,0.061414481171761535,0.11536525319735627,0.12997181160862067,0.10281738691526326,0.05714428448298502,0.06053984971157592,0.10612922484978539,0.06935605824158425,0.07858507009488357,0.04537212633626421,0.09208443803519134,0.08122001535472856,6.0
36,0.0016666666666666666,0.0,0.005833333333333333,0.0025,0.0,0.0,0.0,0.0,0.985,0.0,0.0,0.005,0.06155761794726161,0.08434659503705619,0.1427455991589176,0.14201361857810998,0.04996249233549417,0.06435074833858291,0.10488216513438277,0.06500056362408316,0.07396785023965427,0.0651082989099965,0.05666592516939493,0.08939852552706586,8.0
37,0.08083333333333333,0.0,0.0095,0.05374999999999999,0.7762500000000001,0.01175,0.007083333333333333,0.00875,0.004166666666666667,0.04791666666666667,0.0,0.0,0.07438905643154509,0.09461061851318471,0.10332777094510133,0.20729397774366115,0.035715741783199355,0.06501765685904695,0.0863203282392483,0.04444435323227623,0.07087588477657622,0.05715353092314661,0.07181973689789038,0.08903134365512363,4.0
38,0.07752976190476189,0.004166666666666667,0.0645,0.12732142857142859,0.5621369047619047,0.08726190476190475,0.01,0.0075,0.011666666666666665,0.03270833333333333,0.006458333333333332,0.00875,0.06871014356013458,0.09809100673708927,0.10912586094460944,0.18070856554758832,0.03844149702642478,0.06626737634944238,0.0926334784115397,0.049876802638478934,0.06988960633593046,0.05842761967336596,0.07484839124859255,0.09297965152680347,4.0
39,0.02916666666666667,0.0,0.012916666666666665,0.03375,0.05083333333333334,0.015,0.01,0.00625,0.0025,0.8358333333333334,0.00375,0.0,0.05835310369395306,0.09454721703218755,0.14095048718990874,0.13973739200687216,0.045143737919116605,0.07488022017586145,0.10433136628007689,0.04900988742699571,0.07090249030700042,0.051652728654739945,0.10450958219640143,0.06598178711688603,9.0
40,0.05333333333333333,0.00125,0.03791666666666667,0.03233333333333333,0.20850000000000002,0.005208333333333334,0.007083333333333334,0.015625,0.015,0.61875,0.0025,0.0025,0.06281630454108425,0.09538459169731207,0.13139641466884017,0.15284786321906896,0.04318914613499196,0.07185707243174078,0.10102385517408381,0.0491077453818004,0.07144765599229522,0.05371474898149655,0.09490667091094289,0.07230793086634299,9.0
41,0.00375,0.97,0.01125,0.0025,0.0025,0.0,0.0,0.0025,0.0025,0.0025,0.0,0.0025,0.07082741720180329,0.08236462215277239,0.09859944516138527,0.13450694597108365,0.03180630185389185,0.0841267358205317,0.08706903037048613,0.0656158877507279,0.10048269400698383,0.06338281562258546,0.0846270078102568,0.09659109627749152,1.0
42,0.0,0.9875,0.005,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0,0.0,0.0025,0.07083333982177899,0.08201765354778918,0.09824893178390214,0.13456678721533552,0.031631978380913105,0.08455833120324809,0.08669220566402207,0.06568175899673528,0.1010478211216443,0.06349380681190522,0.0846056417025816,0.09662174375014448,1.0
43,0.8008333333333333,0.0,0.02958333333333333,0.05333333333333334,0.04625,0.016666666666666666,0.006666666666666666,0.005,0.0075,0.02916666666666667,0.0,0.005,0.08107174568534008,0.10508585443379113,0.11733691413408563,0.10416748378821968,0.031260458835852344,0.04099715291197435,0.10558380305108823,0.09154029905517676,0.10759746673749733,0.06229608294215277,0.07649304675354393,0.07656969167127778,0.0
44,0.003333333333333333,0.0,0.003333333333333333,0.00625,0.0025,0.0008333333333333333,0.018958333333333334,0.11708333333333332,0.0,0.00625,0.009166666666666667,0.8322916666666668,0.05948425041767473,0.12521801323949305,0.1137311854996768,0.12263717078563185,0.047973457860355555,0.05425128357616994,0.1097891394900065,0.05773396623897241,0.0776152027589603,0.08937952676417485,0.060825003943021046,0.08136179942586293,11.0
45,0.0025,0.0025,0.008333333333333333,0.0,0.0,0.009166666666666667,0.9320833333333333,0.003333333333333333,0.004166666666666667,0.0,0.011666666666666665,0.02625,0.06095553457622241,0.11578487601546034,0.13252841524553985,0.09764420784099404,0.06061445399015635,0.06030503046395457,0.10537260969769165,0.07096630306297635,0.07845858965923537,0.04024163800236765,0.09722962782391147,0.07989871362148994,6.0
46,0.01,0.0025,0.0075,0.01375,0.00125,0.0225,0.8979166666666666,0.009583333333333333,0.0025,0.0025,0.0175,0.0125,0.06084050881325086,0.11516511655812757,0.1325239104357387,0.09884351292443333,0.05972567974100884,0.060717301065923025,0.10510413151759604,0.07107283808543143,0.0780581529918553,0.040643718209256496,0.09683590513143589,0.08046922452594253,6.0
47,0.0125,0.0,0.01875,0.0125,0.00375,0.005,0.0025,0.0,0.9254166666666667,0.004166666666666667,0.00375,0.011666666666666665,0.06178027070232072,0.08557329123932304,0.1413559261133482,0.14084034569615786,0.04958150598290946,0.0641993425406939,0.10524035705093629,0.06499864425557708,0.07398346290471282,0.06492335391716518,0.05794684122187888,0.08957665837497662,8.0
48,0.010833333333333332,0.0,0.035,0.02125,0.005416666666666666,0.00875,0.00875,0.0,0.85125,0.0125,0.0,0.04625,0.06155261276574974,0.08774116328801652,0.13953242220038264,0.1391687764399931,0.049608647578495424,0.06408838685456655,0.10591638128668403,0.06438229400149645,0.07375818476849672,0.06525853178586752,0.05932975176993969,0.0896628472603117,8.0
49,0.01375,0.00375,0.07541666666666666,0.12625,0.0175,0.017083333333333332,0.01875,0.6183333333333334,0.0125,0.06875,0.0025,0.025416666666666664,0.06329815217040176,0.11509546451758881,0.1259836110725362,0.15002383959508972,0.04635166485828134,0.06832208252642984,0.08799161744336546,0.06407146835091974,0.06419885671947127,0.056781357533586964,0.06466169659963823,0.09322018861269077,7.0
50,0.34,0.0016666666666666666,0.010416666666666668,0.07416666666666667,0.4069166666666667,0.023708333333333335,0.01125,0.006666666666666666,0.005,0.11583333333333334,0.0,0.004375,0.07538189748611307,0.10073919548734607,0.11426292708890191,0.1552276449102382,0.0354147314572054,0.05685918596455857,0.09664037355959337,0.06069859077089281,0.0844169593977468,0.05904181379820053,0.07781390530462107,0.08350277477458216,0.0
51,0.0,0.99625,0.0,0.00125,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.07091731530343007,0.08187028990551778,0.09805145383111474,0.13462315248838944,0.03145347542573877,0.08480202449186132,0.08639772917864648,0.06573786952698367,0.10145404479152001,0.06337749100580298,0.08471332110264093,0.0966018329483538,1.0
52,0.0,0.9758333333333333,0.005,0.0,0.0,0.000625,0.0,0.0016666666666666666,0.0025,0.0,0.006875,0.0075,0.07078805297843398,0.08220302116377359,0.09849425120455708,0.1345569913324782,0.03179577995466893,0.08429627757853046,0.08703719866847406,0.06558623826258288,0.10064135268532604,0.06373611967945755,0.08444865437793964,0.09641606211377776,1.0
53,0.5423333333333333,0.0025,0.063125,0.11204166666666665,0.07691666666666666,0.04833333333333334,0.024541666666666666,0.018958333333333334,0.02,0.05541666666666667,0.00375,0.03208333333333333,0.07427816627187267,0.1061424859031288,0.11974405498418482,0.11496447794072437,0.03544718316117107,0.04919350882476324,0.10539667898468343,0.07944003300380459,0.0936416370585195,0.0611108673458608,0.07811587294725095,0.08252503357403566,0.0
54,0.0,0.005,0.0025,0.0025,0.0,0.0,0.98,0.0025,0.0,0.0,0.005,0.0025,0.06119708386198902,0.11611579827162136,0.13297788115358128,0.09625677086958828,0.061016697927520826,0.0604396842108558,0.10464486920374959,0.07142562934899888,0.07890897390184719,0.03857546709134735,0.09884516965431547,0.07959597450458492,6.0
55,0.068125,0.07145833333333333,0.15104166666666669,0.15624999999999997,0.09208333333333334,0.06645833333333333,0.03,0.07083333333333333,0.03416666666666667,0.19833333333333336,0.03874999999999999,0.0225,0.06335070724180528,0.101226035349107,0.12323979522474421,0.1359751836057564,0.04357495226049567,0.06955473742846105,0.10275914751364104,0.05921228575963596,0.07115341515940456,0.05717507220812007,0.08320644821216402,0.08957222003666476,1.0
56,0.00125,0.0,0.9508333333333334,0.00875,0.0075,0.0,0.0,0.0075,0.01125,0.00625,0.0,0.006666666666666666,0.061505524448190185,0.09653913290806473,0.11217352004265696,0.11686913048091166,0.05747122274970002,0.06492545237120034,0.1248910614079751,0.055768024614435883,0.05201454030591661,0.059954901699980766,0.0863338145397808,0.1115536744311869,2.0
57,0.04729166666666666,0.0025,0.09125,0.05291666666666666,0.01916666666666667,0.03875,0.0035416666666666665,0.016458333333333335,0.6404583333333334,0.035625,0.00125,0.050791666666666666,0.061620136296984596,0.09176936142178288,0.13492268623207043,0.1363452762275332,0.048353598059374614,0.06390189367307231,0.1066072216299044,0.06425323790262856,0.07280300105370072,0.06450597085861255,0.06424077363770908,0.09067684300662666,8.0
58,0.0,0.0025,0.000625,0.0,0.0,0.00125,0.07125,0.0,0.0,0.0,0.0,0.924375,0.05866852982536823,0.12624021604031244,0.11248953606983571,0.11568296854346848,0.048688336278912774,0.05265276114317542,0.11425478947839285,0.05712552588976552,0.08034623573027135,0.09150153501775625,0.06256263597845935,0.07978693000428173,11.0
59,0.0025,0.00625,0.01875,0.01125,0.0,0.00375,0.0025,0.00625,0.92375,0.0,0.0,0.025,0.06155029855981677,0.08591797320827675,0.14101896396531785,0.14085865096973926,0.0497677423626923,0.06439354617048156,0.10507821148097449,0.06480902282928487,0.07385510409023646,0.06530755681833714,0.057626915906155804,0.0898160136386868,8.0
60,0.0,0.0025,0.007083333333333334,0.0025,0.00125,0.0,0.0,0.0,0.9604166666666667,0.0025,0.0,0.023750000000000004,0.06151866372229976,0.08506654912307604,0.1419579428352526,0.1416939413358022,0.0499104573929543,0.06426525445809625,0.10505934607661793,0.06469475642514767,0.07406361875996918,0.06558570314031723,0.05693719735841611,0.08924656937205061,8.0
61,0.6945833333333333,0.0,0.030416666666666665,0.08474999999999999,0.064,0.00375,0.012916666666666665,0.0325,0.00125,0.06791666666666667,0.0025,0.005416666666666666,0.07973296032798155,0.106136368760937,0.1187796358230098,0.10985296063853754,0.03250331697179009,0.04469410001443138,0.10417186647413258,0.08566333993208826,0.10235887774866609,0.06035894982679034,0.07750366500551359,0.07824395847612174,0.0
62,0.49125,0.0075,0.1695833333333333,0.08604166666666666,0.05104166666666666,0.034999999999999996,0.01375,0.03625,0.02125,0.08208333333333333,0.00125,0.005,0.07313315442658093,0.10449051054748575,0.12040857091134426,0.11526110090573678,0.03758976918419979,0.05107022331036732,0.10758608945298227,0.07708202260128244,0.08806272428088244,0.0605694034212906,0.08009025555352836,0.0846561754043191,0.0
63,0.004375,0.0025,0.003125,0.00625,0.0025,0.0175,0.9370833333333334,0.011666666666666665,0.0,0.0025,0.0075,0.005,0.060722937568607756,0.11568217799447277,0.13289742874403182,0.09794630913969368,0.06046794755826688,0.06059998980871111,0.10468732454034797,0.07125986333696904,0.07823496082459683,0.03967212889352874,0.09778568632353891,0.0800432452672346,6.0
64,0.00875,0.009583333333333333,0.40291666666666665,0.03141666666666667,0.009583333333333333,0.01625,0.014833333333333334,0.010416666666666668,0.020874999999999998,0.03208333333333333,0.0016666666666666666,0.441625,0.06037046777755195,0.11061713844468916,0.11465501377032765,0.1196868550023676,0.05141909708743152,0.059963587483403004,0.11777746897866515,0.057135699033841345,0.0667092524755026,0.07401356946326139,0.07394095948996598,0.09371089099299276,2.0
65,0.0025,0.0,0.005,0.00375,0.0,0.005,0.0,0.0,0.98125,0.0,0.0,0.0025,0.06138388817307749,0.08434928977237816,0.14276622876493528,0.14197688697907998,0.04995526897786308,0.06437872234463703,0.1048789053295169,0.06507959497969626,0.07388477430983367,0.06511369595869536,0.05679858313761209,0.0894341612726746,8.0
66,0.06333333333333334,0.00375,0.7727499999999999,0.04625,0.005583333333333333,0.0225,0.0075,0.00875,0.0225,0.02208333333333333,0.0,0.024999999999999994,0.0623576763775815,0.0989469789273248,0.11484329536840629,0.11688022406134184,0.053616531738307494,0.06349898639513236,0.12145163771299095,0.05903909843430671,0.05743881278993452,0.06038087642221975,0.08504811539229369,0.10649776638016012,2.0
67,0.0,0.0029166666666666664,0.0008333333333333333,0.005,0.0,0.0075,0.003333333333333333,0.0025,0.0,0.0,0.97,0.007916666666666666,0.07450686263398225,0.08151785301206065,0.12249015932736797,0.14346617186545538,0.04629058696755526,0.0723970396469809,0.11364961700937364,0.05695242158217892,0.06316791185539994,0.07314425900027674,0.0747009701908932,0.07771614690847516,10.0
68,0.00125,0.0025,0.0,0.0,0.0025,0.0025,0.9825,0.0025,0.0,0.0,0.0025,0.00375,0.06108116268688704,0.1162221250559418,0.13305267152786396,0.09633504622308811,0.06110213762863515,0.060276346442315,0.10463542903576047,0.07145322998168642,0.07893065692349457,0.038617337023203205,0.09883071548710513,0.07946314198401895,6.0
69,0.11525,0.007083333333333333,0.526,0.119375,0.08020833333333333,0.021625000000000002,0.00125,0.051083333333333335,0.017916666666666668,0.045208333333333336,0.0025,0.012500000000000002,0.06557081997419222,0.10197485179937084,0.11637120705242326,0.12604238089371617,0.04738046148660357,0.0639470982981669,0.11215317334214472,0.060398242073861845,0.06403167076584879,0.058440511312382974,0.08203083591494893,0.10165874708633982,2.0
70,0.0225,0.005,0.013333333333333332,0.05375,0.0025,0.00375,0.0325,0.02125,0.005,0.011416666666666665,0.7252500000000001,0.10375,0.07209026974489444,0.0900703477199084,0.12217296517819576,0.1371328408915988,0.04587150964666206,0.06937924000745964,0.11186618827918658,0.05867906304304223,0.06713349194844573,0.07084135920873662,0.0743180715408494,0.08044465279102035,10.0
71,0.05958333333333334,0.0016666666666666666,0.05708333333333333,0.5872916666666668,0.058125,0.0825,0.009583333333333333,0.0125,0.02145833333333333,0.10270833333333332,0.0025,0.005,0.06391504247207269,0.11292563443316811,0.12291156839968968,0.1239084219758616,0.03756907848631205,0.07496545028738016,0.09837580550398141,0.061541937275443624,0.0735158429681313,0.047468796101510495,0.08131392973732923,0.10158849235911964,3.0
72,0.07416666666666667,0.00875,0.06666666666666667,0.15770833333333334,0.12208333333333334,0.05858333333333334,0.03625,0.30933333333333335,0.015,0.12291666666666666,0.0075,0.02104166666666667,0.06409112105781539,0.10882576087965753,0.12390864469870276,0.1463725420320331,0.043547773171144555,0.06739413249430987,0.09431069591629782,0.061393876525537815,0.06933882625021195,0.056575460410876605,0.07358511671144008,0.09065604985197241,7.0
73,0.00875,0.0,0.8464583333333333,0.05125,0.005833333333333334,0.00375,0.004166666666666667,0.01375,0.00625,0.018125,0.0016666666666666666,0.04,0.061805023527986155,0.09909810321154525,0.11335615144031122,0.11725020083695414,0.05541334834214154,0.065197948761119,0.1224555028757537,0.056517303943180656,0.05449030507103042,0.05986668622911983,0.08524781551094388,0.10930161024991428,2.0
