,Accuracy_avg,Recall_avg,Precision_avg,F1-score_avg,Brier Score_avg,Log Loss_avg,ME_avg,AUC_avg,AUPR_avg,Accuracy_std,Recall_std,Precision_std,F1-score_std,Brier Score_std,Log Loss_std,ME_std,AUC_std,AUPR_std
Bladder,0.9833333333333334,0.9400000000000001,0.8736363636363637,0.9045887445887446,0.019532096354362725,0.08083751007914641,0.016666666666666673,0.9936363636363638,0.9591371912687702,0.009128709291752777,0.04898979485566354,0.061951727408730256,0.049145621038299184,0.012757293808520885,0.03825020741913339,0.009128709291752777,0.0062720684766037265,0.038393834286306536
Brain,0.9966666666666667,0.9800000000000001,0.9818181818181818,0.9799498746867169,0.004582169203377466,0.034207699727964655,0.0033333333333333214,0.9998181818181818,0.998090909090909,0.004082482904638616,0.039999999999999994,0.036363636363636376,0.024607393902022205,0.003614206159010103,0.01294324857508724,0.004082482904638615,0.0003636363636363438,0.003818181818181854
Breast,0.99,0.96,0.9318181818181819,0.9435862383230805,0.008535827427557102,0.0480242236505085,0.009999999999999986,0.9981818181818181,0.9774614274614274,0.01224744871391589,0.04898979485566355,0.09748913904330553,0.0666077255363163,0.0051251162591065885,0.016269371524158905,0.012247448713915888,0.0020730462274529526,0.029621790995178254
Bronchus & Lung,0.9766666666666668,0.8400000000000001,0.8754545454545456,0.853015873015873,0.02190069026667357,0.08590252476797558,0.023333333333333362,0.994,0.9416520935205146,0.01433720877840439,0.13564659966250536,0.08516391584458449,0.09809266961244174,0.007711349528301792,0.02595625670120416,0.014337208778404392,0.005562566742101238,0.05107892458167946
Cervix,1.0,1.0,1.0,1.0,0.003355890366654539,0.03103094059737475,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0021545660668799843,0.009216409608155177,0.0,0.0,0.0
Corpus,0.9883333333333333,0.9,0.9550000000000001,0.9250292397660818,0.014778518528961246,0.06626970387469058,0.011666666666666669,0.9936363636363638,0.955125840470234,0.012472191289246475,0.10954451150103324,0.055677643628300216,0.0825223905393168,0.013415188466262691,0.04163187894177481,0.012472191289246475,0.009858503063073402,0.059713270768141286
Kidney,0.9816666666666667,0.8799999999999999,0.909090909090909,0.888888888888889,0.016524483024128362,0.07263545699397159,0.018333333333333333,0.9961818181818183,0.9664472471972472,0.012247448713915884,0.0979795897113271,0.09958591954639383,0.06955207079430677,0.005841687215950021,0.01928898849278395,0.012247448713915884,0.002954195783504005,0.023068556957527842
Liver,0.985,0.8799999999999999,0.9355555555555556,0.9063157894736842,0.014500738677115812,0.06531368864902967,0.01499999999999999,0.9965454545454545,0.9683301412639647,0.014337208778404371,0.09797958971132714,0.08788319970348972,0.09045284656396146,0.008947683348238375,0.024458861497474022,0.014337208778404371,0.004505276979405054,0.03754570241536577
Prostate,1.0,1.0,1.0,1.0,0.004321842252554243,0.03576966992731669,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0035757200783917004,0.015053779047816147,0.0,0.0,0.0
Stomach,0.985,0.9199999999999999,0.9111111111111111,0.9138755980861244,0.0140880307959499,0.06169009912145973,0.015000000000000013,0.9954545454545455,0.969383214008214,0.020000000000000018,0.09797958971132709,0.12957670877434005,0.11155612953717964,0.0165063684169103,0.04854310516312318,0.020000000000000018,0.007041787902195305,0.043972996670315574
Thyroid,0.9966666666666667,1.0,0.9666666666666666,0.9818181818181818,0.005124950461540644,0.035509822963585305,0.0033333333333333435,0.9996363636363637,0.9965151515151515,0.006666666666666687,0.0,0.06666666666666665,0.036363636363636376,0.005476852207903869,0.017245129630388475,0.006666666666666687,0.000727272727272732,0.006969696969696982
Normal,0.9833333333333334,0.9,0.9022727272727273,0.8974101921470343,0.01821484390548834,0.07764139578377088,0.016666666666666653,0.9950909090909091,0.9552190864690864,0.010540925533894614,0.10954451150103324,0.059090909090909076,0.06996108408669782,0.009465503362637202,0.02901102456472149,0.010540925533894614,0.004363636363636381,0.04008860089583842
macro,0.9333333333333332,0.9333333333333333,0.9368686868686869,0.9328732183995342,0.012121673438696995,0.05790272801139952,0.0666666666666667,0.9968484848484849,0.9937370258353203,0.03118047822311618,0.03118047822311617,0.02882000184160587,0.030986179470814813,0.006591129473417183,0.020673187842880997,0.031180478223116183,0.002326929425436906,0.0038982278375419713
micro,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.012121673438696995,0.05790272801139952,0.0666666666666667,0.9972676767676767,0.9758436416317249,0.03118047822311618,0.03118047822311618,0.03118047822311618,0.031180478223116193,0.006591129473417183,0.020673187842880997,0.031180478223116183,0.0029137748574672557,0.024508263111486614
