,Accuracy_avg,Recall_avg,Precision_avg,F1-score_avg,Brier Score_avg,Log Loss_avg,ME_avg,AUC_avg,AUPR_avg,Accuracy_std,Recall_std,Precision_std,F1-score_std,Brier Score_std,Log Loss_std,ME_std,AUC_std,AUPR_std
Bladder,0.975,0.8400000000000001,0.8784848484848485,0.8302164502164502,0.020010670583221663,0.07001465420870019,0.025000000000000022,0.992909090909091,0.9512287627831106,0.014907119849998606,0.22449944320643647,0.08332176228206407,0.13647790168959317,0.013469815128716202,0.04024536355636759,0.014907119849998606,0.006615783781330995,0.04715533718525327
Brain,0.9966666666666667,0.9800000000000001,0.9818181818181818,0.9799498746867169,0.0023057176869765556,0.008098771621148786,0.0033333333333333214,0.9998181818181818,0.998090909090909,0.004082482904638616,0.039999999999999994,0.036363636363636376,0.024607393902022205,0.0029998429412747617,0.010985563839304515,0.004082482904638615,0.0003636363636363438,0.003818181818181854
Breast,0.99,0.96,0.9318181818181819,0.9435862383230805,0.008060637238787296,0.03016239495300521,0.009999999999999986,0.9985454545454544,0.9842233322233321,0.01224744871391589,0.04898979485566355,0.09748913904330553,0.0666077255363163,0.006272056381246975,0.02268617597152608,0.012247448713915888,0.001477097891751964,0.017184206766095243
Bronchus & Lung,0.9800000000000001,0.8400000000000001,0.9168831168831169,0.8703326944813012,0.022215822701172096,0.07360674651062322,0.019999999999999997,0.9952727272727273,0.947556943056943,0.012472191289246468,0.13564659966250536,0.07374062112508253,0.08969798078586937,0.008382722350899676,0.02979970895305158,0.012472191289246468,0.003420888676768507,0.04248543718409476
Cervix,1.0,1.0,1.0,1.0,0.0015901441060787382,0.009033144200880359,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0031210826116269573,0.016227147806937094,0.0,0.0,0.0
Corpus,0.9866666666666667,0.8799999999999999,0.9550000000000001,0.9133333333333333,0.01477031577091945,0.05396988445657049,0.013333333333333353,0.9923636363636363,0.9535984903984904,0.012472191289246475,0.11661903789690602,0.055677643628300216,0.08267144550105902,0.01511536251586719,0.04977582246915413,0.012472191289246475,0.012339548727968852,0.062397045121376775
Kidney,0.9816666666666667,0.8800000000000001,0.9136363636363637,0.8870724047194635,0.01576252248289206,0.05412516558993361,0.018333333333333333,0.9956363636363637,0.9625498667998669,0.009718253158075512,0.11661903789690602,0.09136250564655354,0.05885123155413634,0.004555654567039355,0.01151315540569249,0.009718253158075512,0.0034688698233343676,0.02595689210701372
Liver,0.985,0.9,0.9254545454545454,0.911328320802005,0.01358520011439614,0.04748857902103948,0.01499999999999999,0.9960000000000001,0.9646927283243072,0.014337208778404371,0.06324555320336757,0.10639082791511122,0.08113713718101419,0.009570188203941826,0.030553173745707048,0.014337208778404371,0.005097398461409533,0.04030012763283966
Prostate,1.0,1.0,1.0,1.0,0.004249048932025865,0.021512262787272102,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.007015466134966448,0.031588185137989055,0.0,0.0,0.0
Stomach,0.9800000000000001,0.96,0.8830409356725146,0.9063520871143375,0.012964812760458059,0.04520575353637132,0.019999999999999997,0.9950909090909091,0.9663179271708684,0.029154759474226483,0.07999999999999999,0.1834804058598522,0.12441463096657646,0.01804768614495253,0.06005785551156508,0.029154759474226483,0.007398905436136639,0.04810462417754466
Thyroid,0.9949999999999999,1.0,0.9538461538461538,0.9739130434782609,0.0032045732429612033,0.011403780871433752,0.0050000000000000044,0.9996363636363637,0.9965151515151515,0.010000000000000009,0.0,0.0923076923076923,0.05217391304347822,0.00590301095284923,0.020177953576643797,0.010000000000000009,0.000727272727272732,0.006969696969696982
Normal,0.9833333333333334,0.8800000000000001,0.9164141414141416,0.8944026733500416,0.017872180930689024,0.062414646254177586,0.016666666666666653,0.9938181818181819,0.9484271831110066,0.010540925533894614,0.11661903789690603,0.04374157257004976,0.07192317775031055,0.009501902721261555,0.028717753719629965,0.010540925533894614,0.004393834899488919,0.03733503918518717
macro,0.9266666666666665,0.9266666666666665,0.9380330390856706,0.9258739267087492,0.01138263721254818,0.04058631533426301,0.07333333333333336,0.996590909090909,0.9934805885997162,0.041633319989322654,0.04163331998932262,0.027449524540131127,0.04174809352497645,0.007428261519869053,0.02570604894905599,0.04163331998932266,0.002735677285646617,0.004286782923763573
micro,0.9266666666666665,0.9266666666666665,0.9266666666666665,0.9266666666666665,0.01138263721254818,0.04058631533426301,0.07333333333333336,0.9967095959595959,0.9708507360030489,0.041633319989322654,0.041633319989322654,0.041633319989322654,0.04163331998932268,0.007428261519869053,0.02570604894905599,0.04163331998932266,0.0033049357591958006,0.029377824356959546
