,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0005999441652611328,0.00048392890057184714,0.0002226040254671782,0.00040713113970311776,0.0005543468114326375,0.0006650520333578698,0.9944331688563048,0.0009836667001650078,0.00023351929784276912,0.00036348068503544174,0.0005610926550378192,0.0004920647298203036,6.0
1,0.04073121133262977,0.00670563455932798,0.045730091540705835,0.027267126100488027,0.6995777541017006,0.12213820989143821,0.016038332167581975,0.013041914110028752,0.004587463188590689,0.016406502443431798,0.003624583359633124,0.004151177204443062,4.0
2,0.9965449940961639,7.93110280570677e-05,1.894681586438623e-05,0.00012923861246212276,0.0012659516372693627,0.000132889126934667,0.0003584438960854771,9.391818478972968e-05,0.00015864572236413133,0.0006403117567020567,0.0002873649327387813,0.0002899841905683815,0.0
3,0.0006717300620242865,0.00019288807108951264,0.9905255159794997,0.0020296906551340492,0.001353330740702742,0.0007152331881869038,0.00026416159878191376,0.00021876560723276044,0.00040071439250744965,0.0010183151423087422,0.0002554771494583603,0.0023541774130733115,2.0
4,0.0001087077568211212,0.9978298431848007,0.0001777787211560255,0.00014263177048540578,0.00014034139206855665,0.0001814168883484801,0.000279071977676198,0.00028744922299064467,0.0001488457538448013,0.0001709334121159581,0.00028409016613647624,0.00024888975355591067,1.0
5,6.337260131340448e-05,9.303953859190549e-05,4.0343198093518493e-05,0.9985424287068074,0.00015790903265828213,4.060999306859526e-05,0.0001016029704883706,0.00012663734736832356,9.303463893320244e-05,0.00010527420574656668,0.0003360003629174651,0.0002997474040125272,3.0
6,0.00018862488584815023,0.9971190635036078,0.0002437999033922336,0.0001935200259846208,0.00021554624448026996,0.0002840433908145045,0.00037957607440902474,0.00040317409658441864,0.000181762786964735,0.0002325283098333278,0.0002911741524230173,0.00026718662565771773,1.0
7,0.0001373535325936574,5.045562421691532e-05,0.0001766666237492027,0.998194579809108,0.0003842775112258864,0.00040916736164111755,3.9076453365368505e-05,2.322724712106887e-05,0.000146918479483642,0.0001439048372732417,0.00010583326481547868,0.00018853925540693369,3.0
8,0.00011110908233026637,0.00010914409842330435,5.9345363906040096e-05,0.9975613868650748,0.00024628124794870556,0.0001061924097083617,0.00018814264701654565,0.0002660763407305513,0.00012824020864416928,0.0007513048923964749,0.00023796564192884453,0.0002348112018920981,3.0
9,0.00013229146342186025,5.9951412317084246e-05,0.00011339153232642418,0.997329814017693,0.00018655867804490166,0.0001752381887734243,0.0003245213977020061,0.00020376515633525248,7.901303744861136e-05,0.0003573870916373784,0.0005190462899197936,0.0005190217343796756,3.0
